mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN08779110_bin.77	SAMN08779110_bin.77	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__CAZFJX01;g__CAZFJX01;s__CAZFJX01 sp964519505	GCA_964519505.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__CAZFJX01;g__CAZFJX01;s__CAZFJX01 sp964519505	99.94	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.37	11	N/A	N/A
SAMN08779110_bin.79	SAMN08779110_bin.79	d__Archaea;p__Thermoproteota;c__QMWL01;o__QMWL01;f__QMWL01;g__QMWL01;s__QMWL01 sp003661605	GCA_003661605.2	95.0	d__Archaea;p__Thermoproteota;c__QMWL01;o__QMWL01;f__QMWL01;g__QMWL01;s__QMWL01 sp003661605	98.84	0.858	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.37	11	N/A	N/A
SAMN08779110_bin.82	SAMN08779110_bin.82	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__CAYTHX01;s__CAYTHX01 sp964437705	GCA_964437705.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__CAYTHX01;s__CAYTHX01 sp964437705	99.75	0.965	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.45	11	N/A	N/A
SAMN08779268_bin.10	SAMN08779268_bin.10	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__CAZUDD01;s__CAZUDD01 sp964619665	GCA_964619665.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__CAZUDD01;s__CAZUDD01 sp964619665	99.97	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	77.68	11	N/A	N/A
SAMN08779268_bin.5	SAMN08779268_bin.5	d__Archaea;p__Asgardarchaeota;c__Baldrarchaeia;o__Baldrarchaeales;f__Baldrarchaeaceae;g__Baldrarchaeum;s__Baldrarchaeum yapensis	GCA_016840465.1	95.0	d__Archaea;p__Asgardarchaeota;c__Baldrarchaeia;o__Baldrarchaeales;f__Baldrarchaeaceae;g__Baldrarchaeum;s__Baldrarchaeum yapensis	99.72	0.96	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.36	11	N/A	N/A
SAMN09060587_bin.16	SAMN09060587_bin.16	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp964465785	GCA_964465785.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp964465785	99.7	0.947	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.85	11	N/A	N/A
SAMN09060587_bin.30	SAMN09060587_bin.30	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__QNYQ01 sp003978665	GCA_003978665.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__QNYQ01 sp003978665	99.77	0.957	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.51	11	N/A	N/A
SAMN09060589_bin.18	SAMN09060589_bin.18	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp003978865	GCA_003978865.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp003978865	99.63	0.937	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.92	11	N/A	N/A
SAMN09093794_bin.44	SAMN09093794_bin.44	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus sp964531465	GCA_964531465.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus sp964531465	99.95	0.982	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.89	11	N/A	N/A
SAMN09093794_bin.96	SAMN09093794_bin.96	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__SZUA-1514;s__SZUA-1514 sp964529905	GCA_964529905.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__SZUA-1514;s__SZUA-1514 sp964529905	99.91	0.928	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.31	11	N/A	N/A
SAMN09093795_bin.130	SAMN09093795_bin.130	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__JALTYD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.45	11	0.98289	N/A
SAMN09093795_bin.55	SAMN09093795_bin.55	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Aeropyrum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Aeropyrum;s__	taxonomic classification fully defined by topology	N/A	N/A	71.98	11	0.93284	N/A
SAMN09093795_bin.72	SAMN09093795_bin.72	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__JAADFH01;s__JAADFH01 sp026989875	GCA_026989875.1	95.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__JAADFH01;s__JAADFH01 sp026989875	99.89	0.987	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.42	11	N/A	N/A
SAMN09093798_bin.11	SAMN09093798_bin.11	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp027023865	GCF_027023865.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp027023865	99.88	0.972	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.01	11	N/A	N/A
SAMN09093798_bin.60	SAMN09093798_bin.60	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Caldisphaera;s__Caldisphaera acidicharens	GCA_035161305.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Caldisphaera;s__Caldisphaera acidicharens	99.85	0.987	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.48	11	N/A	N/A
SAMN09093798_bin.72	SAMN09093798_bin.72	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__WAQW01;s__WAQW01 sp015520045	GCA_015520045.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__WAQW01;s__WAQW01 sp015520045	97.11	0.922	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.73	11	N/A	N/A
SAMN09094696_bin.13	SAMN09094696_bin.13	d__Archaea;p__JAADCQ01;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus sp013154335	GCA_013154335.1	95.0	d__Archaea;p__JAADCQ01;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__Methanopyrus sp013154335	99.73	0.982	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.71	11	N/A	N/A
SAMN09094696_bin.32	SAMN09094696_bin.32	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__JAJRWK01;g__JAJRWK01;s__JAJRWK01 sp027061945	GCA_027061945.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__JAJRWK01;g__JAJRWK01;s__JAJRWK01 sp027061945	99.98	0.882	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.04	11	N/A	N/A
SAMN09094696_bin.66	SAMN09094696_bin.66	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp027061785	GCA_027061785.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp027061785	99.92	0.993	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_027061785.1, s__Korarchaeum sp027061785, 95.0, 99.92, 0.993; GCA_030130125.1, s__Korarchaeum sp030130125, 95.0, 88.43, 0.581; GCA_027491395.1, s__Korarchaeum sp027491395, 95.0, 88.24, 0.534; GCA_026986575.1, s__Korarchaeum sp026986575, 95.0, 88.09, 0.52	91.35	11	N/A	N/A
SAMN09094696_bin.77	SAMN09094696_bin.77	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__B5-G16;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	75.56	11	0.9314	N/A
SAMN09094696_bin.98	SAMN09094696_bin.98	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JAADCY01;s__JAADCY01 sp027067785	GCA_027067785.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JAADCY01;s__JAADCY01 sp027067785	99.82	0.883	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.68	11	N/A	N/A
SAMN09094698_bin.14	SAMN09094698_bin.14	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp026988525	GCA_026988525.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp026988525	99.93	0.975	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.95	11	N/A	N/A
SAMN09094698_bin.23	SAMN09094698_bin.23	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	94.83	11	0.85027	N/A
SAMN09094698_bin.33	SAMN09094698_bin.33	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__	taxonomic classification fully defined by topology	N/A	N/A	88.51	11	0.96504	N/A
SAMN09094698_bin.4	SAMN09094698_bin.4	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp026988555	GCF_026988555.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp026988555	99.94	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.28	11	N/A	N/A
SAMN09094698_bin.83	SAMN09094698_bin.83	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__	taxonomic classification fully defined by topology	N/A	N/A	91.97	11	0.99236	N/A
SAMN09094699_bin.15	SAMN09094699_bin.15	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp027064885	GCA_027064885.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp027064885	99.86	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.27	11	N/A	N/A
SAMN09094699_bin.30	SAMN09094699_bin.30	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus sp027068365	GCA_027068365.1	95.0	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus sp027068365	97.79	0.786	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	69.51	11	N/A	N/A
SAMN09094699_bin.76	SAMN09094699_bin.76	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__	taxonomic classification fully defined by topology	N/A	N/A	92.01	11	0.91277	N/A
SAMN09094699_bin.79	SAMN09094699_bin.79	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__	taxonomic classification fully defined by topology	N/A	N/A	85.9	11	0.98014	N/A
SAMN09094699_bin.92	SAMN09094699_bin.92	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__JAADCV01;s__JAADCV01 sp027066265	GCA_027066265.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__JAADCV01;s__JAADCV01 sp027066265	99.89	0.956	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.03	11	N/A	N/A
SAMN09094699_bin.93	SAMN09094699_bin.93	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	80.68	11	0.8079	N/A
SAMN09094699_bin.96	SAMN09094699_bin.96	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp027064525	GCA_027064525.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp027064525	99.94	0.983	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.83	11	N/A	N/A
SAMN09200248_bin.38	SAMN09200248_bin.38	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus sp964440495	GCA_964440495.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus sp964440495	99.6	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.09	11	N/A	N/A
SAMN09200248_bin.39	SAMN09200248_bin.39	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__B23;g__B23;s__B23 sp964525955	GCA_964525955.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__B23;g__B23;s__B23 sp964525955	99.72	0.909	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.06	11	N/A	Genome has more than 11.3% of markers with multiple hits
SAMN09710605_bin.2	SAMN09710605_bin.2	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp013215285	GCA_013215285.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus sp013215285	99.96	0.992	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.76	11	N/A	N/A
SAMN10350644_bin.82	SAMN10350644_bin.82	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp027068725	GCA_027068725.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp027068725	99.77	0.937	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.79	11	N/A	N/A
SAMN10350644_bin.88	SAMN10350644_bin.88	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification fully defined by topology	N/A	N/A	99.36	11	0.99512	N/A
SAMN10350645_bin.113	SAMN10350645_bin.113	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrolobus;s__Pyrolobus sp964613695	GCA_964613695.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrolobus;s__Pyrolobus sp964613695	99.62	0.948	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.17	11	N/A	N/A
SAMN10350645_bin.135	SAMN10350645_bin.135	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp026986135	GCA_026986135.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp026986135	99.77	0.952	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.03	11	N/A	N/A
SAMN10350645_bin.148	SAMN10350645_bin.148	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp026986575	GCA_026986575.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp026986575	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_026986575.1, s__Korarchaeum sp026986575, 95.0, 99.99, 1.0; GCA_027491395.1, s__Korarchaeum sp027491395, 95.0, 90.47, 0.724; GCA_030130125.1, s__Korarchaeum sp030130125, 95.0, 90.24, 0.716; GCA_027061785.1, s__Korarchaeum sp027061785, 95.0, 88.85, 0.529	84.92	11	N/A	N/A
SAMN10350645_bin.19	SAMN10350645_bin.19	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp964425415	GCA_964425415.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp964425415	99.56	0.907	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.46	11	N/A	N/A
SAMN10350645_bin.38	SAMN10350645_bin.38	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOK01;s__WAOK01 sp026986435	GCA_026986435.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOK01;s__WAOK01 sp026986435	99.78	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.66	11	N/A	N/A
SAMN10350645_bin.59	SAMN10350645_bin.59	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__WALJ01;f__WALJ01;g__WALJ01;s__WALJ01 sp026986305	GCA_026986305.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__WALJ01;f__WALJ01;g__WALJ01;s__WALJ01 sp026986305	99.68	0.912	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.78	11	N/A	N/A
SAMN10350645_bin.69	SAMN10350645_bin.69	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp026986455	GCA_026986455.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp026986455	99.97	0.932	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.48	11	N/A	N/A
SAMN10350645_bin.84	SAMN10350645_bin.84	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp026985525	GCA_026985525.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp026985525	99.62	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	54.63	11	N/A	N/A
SAMN10350645_bin.9	SAMN10350645_bin.9	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp026986375	GCA_026986375.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp026986375	99.92	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.04	11	N/A	N/A
SAMN10350646_bin.16	SAMN10350646_bin.16	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__Archaeoglobus_B sp027036775	GCA_027036775.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus_B;s__Archaeoglobus_B sp027036775	98.79	0.942	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	88.03	11	N/A	N/A
SAMN10350646_bin.33	SAMN10350646_bin.33	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus sp024490875	GCF_024490875.1	95.0	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus sp024490875	99.76	0.816	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_024490875.1, s__Methanocaldococcus sp024490875, 95.0, 99.76, 0.816; GCF_902827225.1, s__Methanocaldococcus lauensis, 95.26, 95.52, 0.624; GCA_027023665.1, s__Methanocaldococcus sp027023665, 95.0, 94.86, 0.554	97.92	11	N/A	N/A
SAMN10350717_bin.14	SAMN10350717_bin.14	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp015522195	GCA_015522195.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp015522195	98.97	0.875	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.06	11	N/A	N/A
SAMN10350717_bin.75	SAMN10350717_bin.75	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp015520115	GCA_015520115.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp015520115	96.24	0.809	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.14	11	N/A	N/A
SAMN10350717_bin.76	SAMN10350717_bin.76	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp027019885	GCA_027019885.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp027019885	99.79	0.907	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.27	11	N/A	N/A
SAMN10397929_bin.45	SAMN10397929_bin.45	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__Bathyarchaeum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__Bathyarchaeum;s__	taxonomic classification fully defined by topology	N/A	N/A	92.54	11	0.97969	N/A
