mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
FDZ069-WuWuWu14-16(OES00301815)_bin.95	FDZ069-WuWuWu14-16_OES00301815__bin.95	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__JACZWU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__JACZWU01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.53	11	0.98943	N/A
FDZ069-WuWuWu16-18(OES00301816)_bin.3	FDZ069-WuWuWu16-18_OES00301816__bin.3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	GCF_000368145.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	96.88	0.856	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.38	11	N/A	N/A
FDZ069-WuWuWu16-18(OES00301816)_bin.9	FDZ069-WuWuWu16-18_OES00301816__bin.9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	GCF_000368045.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	96.18	0.83	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000368045.1, s__Acinetobacter johnsonii, 95.0, 96.18, 0.83; GCF_036666595.1, s__Acinetobacter sp036666595, 95.0, 94.87, 0.811; GCF_048551975.1, s__Acinetobacter johnsonii_A, 95.0, 94.83, 0.774; GCF_002165305.2, s__Acinetobacter sp002165305, 95.0, 93.21, 0.769; GCF_002135205.1, s__Acinetobacter sp002135205, 95.0, 90.32, 0.608	92.53	11	N/A	N/A
FDZ069-WuWuWu2-4(OES00301819)_bin.37	FDZ069-WuWuWu2-4_OES00301819__bin.37	d__Bacteria;p__Planctomycetota;c__SZUA-567;o__SZUA-567;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__SZUA-567;o__SZUA-567;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.49	11	0.67373	N/A
FDZ069-WuWuWu2-4(OES00301819)_bin.69	FDZ069-WuWuWu2-4_OES00301819__bin.69	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kiloniellales;f__J153;g__JACZVL01;s__JACZVL01 sp022572685	GCA_022572685.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kiloniellales;f__J153;g__JACZVL01;s__JACZVL01 sp022572685	98.67	0.723	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.89	11	N/A	N/A
FDZ069-WuWuWu6-8(OES00301821)_bin.23	FDZ069-WuWuWu6-8_OES00301821__bin.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__SZUA-230;s__SZUA-230 sp022567155	GCA_022567155.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__SZUA-230;s__SZUA-230 sp022567155	98.71	0.87	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.21	11	N/A	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.105	FDZ070-GBeBe16-18_OES00301835__bin.105	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JAEUIK01;g__JAGQPT01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JAEUIK01;g__JAGQPT01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	77.01	11	0.9611	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.113	FDZ070-GBeBe16-18_OES00301835__bin.113	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Spongiisociales;f__UBA5794;g__BMS3BBIN02;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Spongiisociales;f__UBA5794;g__BMS3BBIN02;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.28	11	0.9859	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.116	FDZ070-GBeBe16-18_OES00301835__bin.116	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__JADFHG01;s__JADFHG01 sp022567365	GCA_022567365.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__JADFHG01;s__JADFHG01 sp022567365	97.0	0.787	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.34	11	N/A	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.139	FDZ070-GBeBe16-18_OES00301835__bin.139	d__Bacteria;p__Planctomycetota;c__SZUA-567;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__SZUA-567;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	83.67	11	0.55742	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.21	FDZ070-GBeBe16-18_OES00301835__bin.21	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__JAJRTN01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__JAJRTN01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.66	11	0.82555	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.23	FDZ070-GBeBe16-18_OES00301835__bin.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	83.79	11	0.85413	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.24	FDZ070-GBeBe16-18_OES00301835__bin.24	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__CALBJU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__CALBJU01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.27	11	0.99166	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.38	FDZ070-GBeBe16-18_OES00301835__bin.38	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	96.41	11	0.86092	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.42	FDZ070-GBeBe16-18_OES00301835__bin.42	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__OFTM174;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__OFTM174;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.76	11	0.9537	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.73	FDZ070-GBeBe16-18_OES00301835__bin.73	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__CAJWTS01;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__CAJWTS01;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.53	11	0.66277	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.81	FDZ070-GBeBe16-18_OES00301835__bin.81	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__JACQKK01;g__JACZSY01;s__JACZSY01 sp022573975	GCA_022573975.1	95.0	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__JACQKK01;g__JACZSY01;s__JACZSY01 sp022573975	98.92	0.816	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.31	11	N/A	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.89	FDZ070-GBeBe16-18_OES00301835__bin.89	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__CAXXNP01;g__G963666595;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__CAXXNP01;g__G963666595;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.72	11	0.94031	N/A
FDZ070-GBeBe16-18(OES00301835)_bin.99	FDZ070-GBeBe16-18_OES00301835__bin.99	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae;g__DAOWHK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae;g__DAOWHK01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.78	11	0.94395	N/A
FDZ070-GBeBe22-24(OES00301838)_bin.7	FDZ070-GBeBe22-24_OES00301838__bin.7	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JADFMN01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JADFMN01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.28	11	0.98803	N/A
FDZ070-GBeBe24-26(OES00301840)_bin.24	FDZ070-GBeBe24-26_OES00301840__bin.24	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__BJGV01;s__BJGV01 sp036477105	GCA_036477105.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__BJGV01;s__BJGV01 sp036477105	98.85	0.853	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_036477105.1, s__BJGV01 sp036477105, 95.0, 98.85, 0.853; GCA_004356775.1, s__BJGV01 sp004356775, 95.0, 91.78, 0.739; GCA_965248035.1, s__BJGV01 sp964194745, 95.0, 90.74, 0.659	97.19	11	N/A	N/A
FDZ070-GBeBe32-34(OES00301843)_bin.19	FDZ070-GBeBe32-34_OES00301843__bin.19	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TS1B11;g__TS1B11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__SCGC-AAA003-L08;f__TS1B11;g__TS1B11;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.85	11	0.97356	N/A
FDZ070-GBeBe32-34(OES00301843)_bin.24	FDZ070-GBeBe32-34_OES00301843__bin.24	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.87	11	0.82454	N/A
FDZ070-GBeBe32-34(OES00301843)_bin.38	FDZ070-GBeBe32-34_OES00301843__bin.38	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__JABISG01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__JABISG01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.76	11	0.9212	N/A
FDZ070-GBkY10-12(OES00301848)_bin.102	FDZ070-GBkY10-12_OES00301848__bin.102	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01;g__JAZFWG01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__SMXQ01;f__SMXQ01;g__JAZFWG01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	96.15	11	0.94797	N/A
FDZ070-GBkY10-12(OES00301848)_bin.12	FDZ070-GBkY10-12_OES00301848__bin.12	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__JADFIX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__JADFIX01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.15	11	0.97304	N/A
FDZ070-GBkY10-12(OES00301848)_bin.134	FDZ070-GBkY10-12_OES00301848__bin.134	d__Bacteria;p__SM23-31;c__SM23-31;o__JAUVVT01;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__SM23-31;c__SM23-31;o__JAUVVT01;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.3	11	0.67562	N/A
FDZ070-GBkY10-12(OES00301848)_bin.146	FDZ070-GBkY10-12_OES00301848__bin.146	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__JADFGU01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__JADFGU01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.67	11	0.92415	N/A
FDZ070-GBkY10-12(OES00301848)_bin.147	FDZ070-GBkY10-12_OES00301848__bin.147	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.19	11	0.90631	N/A
FDZ070-GBkY10-12(OES00301848)_bin.149	FDZ070-GBkY10-12_OES00301848__bin.149	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__PLA5;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__PLA5;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.97	11	0.83058	N/A
FDZ070-GBkY10-12(OES00301848)_bin.82	FDZ070-GBkY10-12_OES00301848__bin.82	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__2-02-FULL-58-16;g__JADFTO01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__2-02-FULL-58-16;g__JADFTO01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.44	11	0.95111	N/A
FDZ070-GBkY10-12(OES00301848)_bin.95	FDZ070-GBkY10-12_OES00301848__bin.95	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__CAIVHJ01;g__JACZTW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__CAIVHJ01;g__JACZTW01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.63	11	0.98597	N/A
FDZ070-GBkY12-14(OES00301849)_bin.23	FDZ070-GBkY12-14_OES00301849__bin.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAYQAJ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__CAYQAJ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.5	11	0.90286	N/A
FDZ070-GBkY14-16(OES00301850)_bin.10	FDZ070-GBkY14-16_OES00301850__bin.10	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__JASJYE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__JASJYE01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.65	11	0.94152	N/A
FDZ070-GBkY14-16(OES00301850)_bin.112	FDZ070-GBkY14-16_OES00301850__bin.112	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1127;g__UBA1127;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1127;g__UBA1127;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.87	11	0.99333	N/A
FDZ070-GBkY14-16(OES00301850)_bin.128	FDZ070-GBkY14-16_OES00301850__bin.128	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__UBA1141;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA3495;g__UBA1141;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.66	11	0.98963	N/A
FDZ070-GBkY14-16(OES00301850)_bin.19	FDZ070-GBkY14-16_OES00301850__bin.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NORP154;f__NORP154;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NORP154;f__NORP154;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	80.26	11	0.84563	N/A
FDZ070-GBkY14-16(OES00301850)_bin.48	FDZ070-GBkY14-16_OES00301850__bin.48	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__JACZUZ01;g__JADFNA01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__JACZUZ01;g__JADFNA01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.55	11	0.88532	N/A
FDZ070-GBkY14-16(OES00301850)_bin.69	FDZ070-GBkY14-16_OES00301850__bin.69	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.22	11	0.69759	N/A
FDZ070-GBkY14-16(OES00301850)_bin.83	FDZ070-GBkY14-16_OES00301850__bin.83	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JADFMN01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__JADFMN01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	88.88	11	0.98486	N/A
FDZ070-GBkY16-18(OES00301851)_bin.32	FDZ070-GBkY16-18_OES00301851__bin.32	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__JADFNO01;s__JADFNO01 sp022563315	GCA_022563315.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__JADFNO01;s__JADFNO01 sp022563315	97.87	0.811	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_022563315.1, s__JADFNO01 sp022563315, 95.0, 97.87, 0.811; GCA_022567855.1, s__JADFNO01 sp022567855, 95.0, 94.03, 0.659; GCA_022571635.1, s__JADFNO01 sp022571635, 95.9, 93.75, 0.634	85.05	11	N/A	N/A
FDZ070-GBkY16-18(OES00301851)_bin.98	FDZ070-GBkY16-18_OES00301851__bin.98	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__UBA1138;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__UBA1138;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.22	11	0.98138	N/A
FDZ070-GBkY2-4(OES00301854)_bin.1	FDZ070-GBkY2-4_OES00301854__bin.1	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__GCA-2746185;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.1	11	0.82451	N/A
FDZ070-GBkY2-4(OES00301854)_bin.14	FDZ070-GBkY2-4_OES00301854__bin.14	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__WJJR01;f__WJJR01;g__DATKYL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__WJJR01;f__WJJR01;g__DATKYL01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.57	11	0.91631	N/A
FDZ070-GBkY2-4(OES00301854)_bin.57	FDZ070-GBkY2-4_OES00301854__bin.57	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__JAJFGQ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__JAJFGQ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.92	11	0.89482	N/A
FDZ070-GBkY2-4(OES00301854)_bin.77	FDZ070-GBkY2-4_OES00301854__bin.77	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Plut-88900;f__Plut-88900;g__JACZVB01;s__JACZVB01 sp022566235	GCA_022566235.1	95.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Plut-88900;f__Plut-88900;g__JACZVB01;s__JACZVB01 sp022566235	96.53	0.772	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	83.91	11	N/A	N/A
FDZ070-GBkY2-4(OES00301854)_bin.92	FDZ070-GBkY2-4_OES00301854__bin.92	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__JAJRTN01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__JAJRTN01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.61	11	0.84075	N/A
FDZ070-GBkY2-4(OES00301854)_bin.99	FDZ070-GBkY2-4_OES00301854__bin.99	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1123;g__UBA1123;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1123;g__UBA1123;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.14	11	0.96201	N/A
FDZ070-GBkY20-22(OES00301852)_bin.18	FDZ070-GBkY20-22_OES00301852__bin.18	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1127;g__G965197715;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Lucifugimonadales;f__UBA1127;g__G965197715;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.49	11	0.92213	N/A
FDZ070-GBkY20-22(OES00301852)_bin.24	FDZ070-GBkY20-22_OES00301852__bin.24	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__CAIYRG01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__CAIYRG01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.73	11	0.87393	N/A
FDZ070-GBkY20-22(OES00301852)_bin.26	FDZ070-GBkY20-22_OES00301852__bin.26	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SHYB01;f__SHYB01;g__JACZVV01;s__JACZVV01 sp022572465	GCA_022572465.1	95.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SHYB01;f__SHYB01;g__JACZVV01;s__JACZVV01 sp022572465	96.98	0.844	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.27	11	N/A	N/A
